Time,Seconds,Minutes,Days,,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4
222912,5.32760119614779E+017,,,,3.17370122428352E+017,9.29761452014796E+016,899332497081798,,,,,,
223440,,5.30335829606878E+017,,,,,,3.15890667180314E+017,9.23565235398854E+016,898809278964391,,,
224640,5.33045361597618E+017,,,,3.17441549119256E+017,9.2978437401528E+016,899332497081836,,,,,,
225120,,5.30612359129158E+017,,,,,,3.15960098055728E+017,9.23587547957308E+016,898809278964427,,,
226368,5.33328256121662E+017,,,,3.17512942842331E+017,9.29807377540209E+016,899332497081836,,,,,,
226800,,5.30886687842501E+017,,,,,,3.16029499835428E+017,9.23609937286499E+016,898809278964457,,,
228096,5.33608860596329E+017,,,,3.17584310121899E+017,9.29830461666189E+016,899332497081836,,,,,,
228480,,5.31158867989921E+017,,,,,,3.16098878416918E+017,9.23632402538778E+016,898809278964481,,,
229824,5.3388723067793E+017,,,,3.17655657148987E+017,9.29853625473193E+016,899332497081836,,,,,,
230160,,5.31428950264119E+017,,,,,,3.16168239403909E+017,9.23654942869648E+016,898809278964500,,,
231552,5.34163420328203E+017,,,,3.17726989795853E+017,9.29876868045045E+016,899332497081836,,,,,,
231840,,5.31696983857794E+017,,,,,,3.16237588118761E+017,9.23677557438162E+016,898809278964516,,,
233280,5.3443748187076E+017,,,,3.17798313629865E+017,9.29900188469835E+016,899332497081836,,,,,,
233520,,5.3196301651222E+017,,,,,,3.16306929614398E+017,9.23700245407267E+016,898809278964528,,,
235008,5.34709466045545E+017,,,,3.1786963392676E+017,9.29923585840282E+016,899332497081836,,,,,,
235200,,5.32227094564155E+017,,,,,,3.16376268685716E+017,9.2372300594411E+016,898809278964538,,,
236736,5.34979422061356E+017,,,,3.17940955683341E+017,9.29947059254048E+016,899332497081836,,,,,,
236880,,5.32489262991128E+017,,,,,,3.16445609880495E+017,9.23745838220305E+016,898809278964547,,,
238464,5.35247397646527E+017,,,,3.18012283629595E+017,9.29970607814011E+016,899332497081836,,,,,,
238560,,5.32749565455182E+017,,,,,,3.16514957509859E+017,9.23768741412161E+016,898809278964553,,,
240192,5.35513439097814E+017,,,,3.18083622240302E+017,9.29994230628498E+016,899332497081836,,,,,,
240240,,5.33008044345119E+017,,,,,,3.16584315658284E+017,9.23791714700884E+016,898809278964559,,,
241920,5.3577759132758E+017,,,,3.18154975746128E+017,9.30017926811494E+016,899332497081836,,,,,,
241920,,5.33264740817296E+017,,,,,,3.16653688193179E+017,9.2381475727275E+016,898809278964563,,,
243600,,5.33519694835042E+017,,,,,,3.16723078774069E+017,9.23837868319256E+016,898809278964567,,,
243648,5.36039897909311E+017,,,,3.18226348144233E+017,9.30041695482811E+016,899332497081836,,,,,,
245280,,5.33772945206726E+017,,,,,,3.16792490861386E+017,9.23861047037244E+016,898809278964569,,,
245376,5.36300401121549E+017,,,,3.18297743208425E+017,9.30065535768237E+016,899332497081836,,,,,,
246960,,5.34024529622533E+017,,,,,,3.16861927724887E+017,9.23884292629009E+016,898809278964572,,,
247104,5.36559141990293E+017,,,,3.18369164498871E+017,9.30089446799666E+016,899332497081836,,,,,,
248640,,5.3427448469E+017,,,,,,3.16931392451725E+017,9.23907604302395E+016,898809278964574,,,
248832,5.36816160329917E+017,,,,3.18440615371383E+017,9.30113427715196E+016,899332497081836,,,,,,
250320,,5.34522845968345E+017,,,,,,3.17000887954171E+017,9.23930981270864E+016,898809278964575,,,
250560,5.37071494782668E+017,,,,3.18512098986312E+017,9.3013747765922E+016,899332497081836,,,,,,
252000,,5.34769648001638E+017,,,,,,3.17070416977019E+017,9.23954422753563E+016,898809278964576,,,
252288,5.37325182856797E+017,,,,3.18583618317053E+017,9.30161595782494E+016,899332497081836,,,,,,
253680,,5.35014924350858E+017,,,,,,3.17139982104682E+017,9.2397792797537E+016,898809278964577,,,
254016,5.37577260963366E+017,,,,3.18655176158179E+017,9.30185781242199E+016,899332497081836,,,,,,
255360,,5.35258707624867E+017,,,,,,3.17209585767983E+017,9.24001496166939E+016,898809278964578,,,
255744,5.37827764451782E+017,,,,3.1872677513324E+017,9.3021003320198E+016,899332497081836,,,,,,
257040,,5.35501029510349E+017,,,,,,3.17279230250671E+017,9.24025126564724E+016,898809278964579,,,
257472,5.38076727644107E+017,,,,3.1879841770221E+017,9.30234350831978E+016,899332497081836,,,,,,
258720,,5.35741920800739E+017,,,,,,3.17348917695663E+017,9.24048818411002E+016,898809278964579,,,
259200,5.38324183868185E+017,,,,3.18870106168628E+017,9.30258733308859E+016,899332497081836,,,,,,
259200,,,9.41672806119352E+016,1.4046991769359,,,,,,,2.13080115635425E+016,623502301206986,74577559631.401
260400,,5.35981411424193E+017,,,,,,3.17418650111021E+017,9.24072570953892E+016,898809278964579,,,
260928,5.3857016548963E+017,,,,3.18941842686427E+017,9.30283179815822E+016,899332497081836,,,,,,
262080,,5.36219530470617E+017,,,,,,3.1748842937569E+017,9.24096383447351E+016,898809278964579,,,
262656,5.38814703942717E+017,,,,3.19013629266475E+017,9.30307689542613E+016,899332497081836,,,,,,
263760,,5.364563062178E+017,,,,,,3.1755825724499E+017,9.24120255151189E+016,898809278964579,,,
264384,5.39057829760213E+017,,,,3.19085467782832E+017,9.30332261685518E+016,899332497081836,,,,,,
265440,,5.3669176615667E+017,,,,,,3.17628135355883E+017,9.24144185331054E+016,898809278964579,,,
266112,5.39299572602195E+017,,,,3.19157359978747E+017,9.30356895447359E+016,899332497081836,,,,,,
267120,,5.36925937015718E+017,,,,,,3.17698065232023E+017,9.24168173258429E+016,898809278964579,,,
267840,5.39539961283867E+017,,,,3.19229307472395E+017,9.30381590037485E+016,899332497081836,,,,,,
268800,,5.37158844784612E+017,,,,,,3.17768048288597E+017,9.24192218210618E+016,898809278964579,,,
269568,5.3977902380245E+017,,,,3.19301311762372E+017,9.30406344671755E+016,899332497081836,,,,,,
270480,,5.37390514737021E+017,,,,,,3.17838085836966E+017,9.2421631947073E+016,898809278964579,,,
271296,5.40016787363142E+017,,,,3.19373374232957E+017,9.30431158572517E+016,899332497081836,,,,,,
272160,,5.37620971452694E+017,,,,,,3.17908179089111E+017,9.24240476327661E+016,898809278964579,,,
273024,5.40253278404203E+017,,,,3.19445496159154E+017,9.30456030968585E+016,899332497081836,,,,,,
273840,,5.37850238838806E+017,,,,,,3.17978329161904E+017,9.24264688076067E+016,898809278964579,,,
274752,5.40488522621189E+017,,,,3.19517678711513E+017,9.30480961095211E+016,899332497081836,,,,,,
275520,,5.38078340150596E+017,,,,,,3.18048537081196E+017,9.24288954016346E+016,898809278964579,,,
276480,5.4072254499036E+017,,,,3.19589922960757E+017,9.30505948194059E+016,899332497081836,,,,,,
277200,,5.38305298011339E+017,,,,,,3.18118803785741E+017,9.24313273454606E+016,898809278964579,,,
278208,5.40955369791307E+017,,,,3.19662229882205E+017,9.30530991513168E+016,899332497081836,,,,,,
278880,,5.38531134431647E+017,,,,,,3.18189130130955E+017,9.24337645702641E+016,898809278964579,,,
279936,5.41187020628807E+017,,,,3.19734600360016E+017,9.30556090306925E+016,899332497081836,,,,,,
280560,,5.38755870828148E+017,,,,,,3.18259516892531E+017,9.24362070077895E+016,898809278964579,,,
281664,5.41417520453944E+017,,,,3.19807035191251E+017,9.30581243836021E+016,899332497081836,,,,,,
282240,,5.38979528041549E+017,,,,,,3.1832996476989E+017,9.24386545903436E+016,898809278964579,,,
283392,5.41646891584524E+017,,,,3.19879535089759E+017,9.30606451367421E+016,899332497081836,,,,,,
283920,,5.39202126354109E+017,,,,,,3.18400474389506E+017,9.24411072507919E+016,898809278964579,,,
285120,5.41875155724801E+017,,,,3.19952100689913E+017,9.3063171217432E+016,899332497081836,,,,,,
285600,,5.39423685506542E+017,,,,,,3.18471046308087E+017,9.24435649225553E+016,898809278964579,,,
286848,5.42102333984538E+017,,,,3.20024732550175E+017,9.30657025536107E+016,899332497081836,,,,,,
287280,,5.39644224714372E+017,,,,,,3.18541681015629E+017,9.24460275396069E+016,898809278964579,,,
288576,5.42328446897443E+017,,,,3.20097431156519E+017,9.30682390738322E+016,899332497081836,,,,,,
288960,,5.39863762683752E+017,,,,,,3.18612378938343E+017,9.2448495036468E+016,898809278964579,,,
290304,5.42553514438974E+017,,,,3.20170196925712E+017,9.30707807072615E+016,899332497081836,,,,,,
290640,,5.40082317626773E+017,,,,,,3.18683140441465E+017,9.24509673482048E+016,898809278964579,,,
292032,5.42777556043563E+017,,,,3.20243030208452E+017,9.30733273836704E+016,899332497081836,,,,,,
292320,,5.40299907276272E+017,,,,,,3.18753965831954E+017,9.24534444104243E+016,898809278964579,,,
293760,5.43000590621259E+017,,,,3.20315931292382E+017,9.30758790334331E+016,899332497081836,,,,,,
294000,,5.4051654890017E+017,,,,,,3.18824855361075E+017,9.24559261592711E+016,898809278964579,,,
295488,5.43222636573818E+017,,,,3.20388900404967E+017,9.30784355875221E+016,899332497081836,,,,,,
295680,,5.40732259315335E+017,,,,,,3.18895809226879E+017,9.24584125314233E+016,898809278964579,,,
297216,5.43443711810267E+017,,,,3.20461937716267E+017,9.30809969775035E+016,899332497081836,,,,,,
297360,,5.40947054901008E+017,,,,,,3.18966827576585E+017,9.24609034640888E+016,898809278964579,,,
298944,5.43663833761944E+017,,,,3.2053504334158E+017,9.30835631355329E+016,899332497081836,,,,,,
299040,,5.41160951611791E+017,,,,,,3.19037910508862E+017,9.24633988950012E+016,898809278964579,,,
300672,5.43883019397046E+017,,,,3.2060821734398E+017,9.3086133994351E+016,899332497081836,,,,,,
300720,,5.41373964990219E+017,,,,,,3.19109058076022E+017,9.24658987624165E+016,898809278964579,,,
302400,5.44101285234695E+017,,,,3.20681459736754E+017,9.30887094872787E+016,899332497081836,,,,,,
302400,,5.41586110178929E+017,,,,,,3.19180270286118E+017,9.24684030051087E+016,898809278964579,,,
304080,,5.41797401932439E+017,,,,,,3.19251547104967E+017,9.24709115623664E+016,898809278964579,,,
304128,5.44318647358542E+017,,,,3.20754770485728E+017,9.30912895482132E+016,899332497081836,,,,,,
305760,,5.42007854628551E+017,,,,,,3.19322888458078E+017,9.24734243739886E+016,898809278964579,,,
305856,5.44535121429917E+017,,,,3.20828149511506E+017,9.30938741116234E+016,899332497081836,,,,,,
307440,,5.4221748227939E+017,,,,,,3.19394294232519E+017,9.24759413802809E+016,898809278964579,,,
307584,5.44750722700564E+017,,,,3.2090159669161E+017,9.30964631125452E+016,899332497081836,,,,,,
309120,,5.42426298542088E+017,,,,,,3.19465764278689E+017,9.24784625220518E+016,898809278964579,,,
309312,5.44965466024942E+017,,,,3.20975111862531E+017,9.30990564865774E+016,899332497081836,,,,,,
310800,,5.42634316729131E+017,,,,,,3.19537298412037E+017,9.24809877406086E+016,898809278964579,,,
311040,5.45179365872118E+017,,,,3.21048694821699E+017,9.3101654169877E+016,899332497081836,,,,,,
312480,,5.42841549818383E+017,,,,,,3.19608896414696E+017,9.2483516977754E+016,898809278964579,,,
312768,5.45392436337313E+017,,,,3.21122345329368E+017,9.31042560991551E+016,899332497081836,,,,,,
314160,,5.43048010462777E+017,,,,,,3.19680558037064E+017,9.24860501757816E+016,898809278964579,,,
314496,5.45604691153005E+017,,,,3.21196063110425E+017,9.3106862211672E+016,899332497081836,,,,,,
315840,,5.43253710999716E+017,,,,,,3.19752282999312E+017,9.24885872774728E+016,898809278964579,,,
316224,5.45816143699743E+017,,,,3.21269847856118E+017,9.31094724452333E+016,899332497081836,,,,,,
317520,,5.43458663460167E+017,,,,,,3.19824070992837E+017,9.24911282260924E+016,898809278964579,,,
317952,5.46026807016553E+017,,,,3.21343699225725E+017,9.31120867381852E+016,899332497081836,,,,,,
319200,,5.43662879577474E+017,,,,,,3.19895921681649E+017,9.24936729653852E+016,898809278964579,,,
319680,5.46236693811032E+017,,,,3.21417616848137E+017,9.31147050294105E+016,899332497081836,,,,,,
320880,,5.43866370795885E+017,,,,,,3.19967834703716E+017,9.2496221439572E+016,898809278964579,,,
321408,5.46445816469112E+017,,,,3.21491600323392E+017,9.31173272583236E+016,899332497081836,,,,,,
322560,,5.44069148278825E+017,,,,,,3.20039809672236E+017,9.24987735933461E+016,898809278964579,,,
323136,5.46654187064525E+017,,,,3.21565649224131E+017,9.31199533648669E+016,899332497081836,,,,,,
324240,,5.44271222916892E+017,,,,,,3.20111846176877E+017,9.25013293718693E+016,898809278964579,,,
324864,5.46861817367929E+017,,,,3.21639763097007E+017,9.31225832895065E+016,899332497081836,,,,,,
325920,,5.44472605335624E+017,,,,,,3.20183943784949E+017,9.25038887207684E+016,898809278964579,,,
326592,5.47068718855761E+017,,,,3.21713941464025E+017,9.31252169732271E+016,899332497081836,,,,,,
327600,,5.44673305903003E+017,,,,,,3.20256102042544E+017,9.25064515861313E+016,898809278964579,,,
328320,5.47274902718811E+017,,,,3.21788183823832E+017,9.31278543575288E+016,899332497081836,,,,,,
329280,,5.44873334736735E+017,,,,,,3.20328320475622E+017,9.25090179145038E+016,898809278964579,,,
330048,5.47480379870506E+017,,,,3.21862489652949E+017,9.31304953844222E+016,899332497081836,,,,,,
330960,,5.45072701711307E+017,,,,,,3.20400598591053E+017,9.25115876528854E+016,898809278964579,,,
331776,5.47685160954943E+017,,,,3.21936858406963E+017,9.31331399964246E+016,899332497081836,,,,,,
332640,,5.45271416464818E+017,,,,,,3.20472935877621E+017,9.25141607487258E+016,898809278964579,,,
333504,5.47889256354653E+017,,,,3.22011289521651E+017,9.31357881365555E+016,899332497081836,,,,,,
334320,,5.45469488405598E+017,,,,,,3.20545331806984E+017,9.25167371499217E+016,898809278964579,,,
335232,5.48092676198144E+017,,,,3.22085782414078E+017,9.31384397483331E+016,899332497081836,,,,,,
336000,,5.4566692671863E+017,,,,,,3.20617785834596E+017,9.25193168048128E+016,898809278964579,,,
336960,5.48295430367166E+017,,,,3.22160336483635E+017,9.31410947757693E+016,899332497081836,,,,,,
337680,,5.45863740371763E+017,,,,,,3.20690297400596E+017,9.25218996621786E+016,898809278964579,,,
338688,5.48497528503766E+017,,,,3.22234951113038E+017,9.31437531633666E+016,899332497081836,,,,,,
339360,,5.46059938121746E+017,,,,,,3.20762865930652E+017,9.25244856712345E+016,898809278964579,,,
340416,5.48698980017127E+017,,,,3.22309625669288E+017,9.31464148561132E+016,899332497081836,,,,,,
341040,,5.46255528520063E+017,,,,,,3.20835490836782E+017,9.25270747816288E+016,898809278964579,,,
342144,5.48899794090176E+017,,,,3.22384359504587E+017,9.31490797994797E+016,899332497081836,,,,,,
342720,,5.46450519918603E+017,,,,,,3.20908171518133E+017,9.25296669434386E+016,898809278964579,,,
343872,5.49099979685996E+017,,,,3.22459151957221E+017,9.31517479394146E+016,899332497081836,,,,,,
344400,,5.46644920475141E+017,,,,,,3.20980907361732E+017,9.2532262107167E+016,898809278964579,,,
345600,5.49299545554027E+017,,,,3.22534002352402E+017,9.31544192223407E+016,899332497081836,,,,,,
345600,,,1.02975864082851E+017,,,,,,,,2.51466059979206E+016,762003376234742,74577559631.401
346080,,5.4683873815867E+017,,,,,,3.21053697743208E+017,9.25348602237393E+016,898809278964579,,,
347328,5.49498500236077E+017,,,,3.22608910003076E+017,9.31570935951511E+016,899332497081836,,,,,,
347760,,5.47031980754548E+017,,,,,,3.21126542027481E+017,9.25374612444996E+016,898809278964579,,,
349056,5.49696852072148E+017,,,,3.22683874210697E+017,9.31597710052052E+016,899332497081836,,,,,,
349440,,5.47224655869516E+017,,,,,,3.21199439569426E+017,9.25400651212078E+016,898809278964579,,,
350784,5.49894609206074E+017,,,,3.22758894265971E+017,9.3162451400325E+016,899332497081836,,,,,,
351120,,5.47416770936534E+017,,,,,,3.21272389714512E+017,9.25426718060358E+016,898809278964579,,,
352512,5.50091779590984E+017,,,,3.22833969449569E+017,9.31651347287911E+016,899332497081836,,,,,,
352800,,5.47608333219494E+017,,,,,,3.21345391799407E+017,9.25452812515645E+016,898809278964579,,,
354240,5.502883709946E+017,,,,3.22909099032804E+017,9.31678209393392E+016,899332497081836,,,,,,
354480,,5.47799349817778E+017,,,,,,3.21418445152567E+017,9.25478934107803E+016,898809278964579,,,
355968,5.50484391004369E+017,,,,3.22984282278287E+017,9.31705099811559E+016,899332497081836,,,,,,
356160,,5.47989827670687E+017,,,,,,3.21491549094798E+017,9.2550508237072E+016,898809278964579,,,
357696,5.50679847032429E+017,,,,3.23059518440552E+017,9.31732018038754E+016,899332497081836,,,,,,
357840,,5.48179773561723E+017,,,,,,3.21564702939792E+017,9.25531256842276E+016,898809278964579,,,
359424,5.50874746320435E+017,,,,3.23134806766658E+017,9.31758963575753E+016,899332497081836,,,,,,
359520,,5.48369194122762E+017,,,,,,3.21637905994648E+017,9.25557457064308E+016,898809278964579,,,
361152,5.51069095944224E+017,,,,3.23210146496757E+017,9.31785935927738E+016,899332497081836,,,,,,
361200,,5.48558095838086E+017,,,,,,3.21711157560363E+017,9.25583682582581E+016,898809278964579,,,
362880,5.51262902818344E+017,,,,3.23285536864651E+017,9.3181293460425E+016,899332497081836,,,,,,
362880,,5.487464850483E+017,,,,,,3.2178445693231E+017,9.25609932946756E+016,898809278964579,,,
364560,,5.48934367954133E+017,,,,,,3.21857803400694E+017,9.25636207710357E+016,898809278964579,,,
364608,5.51456173700443E+017,,,,3.23360977098316E+017,9.31839959119162E+016,899332497081836,,,,,,
366240,,5.4912175062013E+017,,,,,,3.21931196250987E+017,9.25662506430741E+016,898809278964579,,,
366336,5.5164891519552E+017,,,,3.23436466420406E+017,9.31867008990633E+016,899332497081836,,,,,,
367920,,5.49308638978222E+017,,,,,,3.22004634764349E+017,9.25688828669068E+016,898809278964579,,,
368064,5.51841133760051E+017,,,,3.23512004048731E+017,9.31894083741083E+016,899332497081836,,,,,,
369600,,5.49495038831206E+017,,,,,,3.22078118218026E+017,9.25715173990267E+016,898809278964579,,,
369792,5.52032835705987E+017,,,,3.23587589196732E+017,9.3192118289715E+016,899332497081836,,,,,,
371280,,5.49680955856111E+017,,,,,,3.22151645885742E+017,9.25741541963011E+016,898809278964579,,,
371520,5.52224027204635E+017,,,,3.23663221073914E+017,9.31948305989662E+016,899332497081836,,,,,,
372960,,5.49866395607468E+017,,,,,,3.2222521703806E+017,9.25767932159681E+016,898809278964579,,,
373248,5.52414714290412E+017,,,,3.23738898886273E+017,9.31975452553599E+016,899332497081836,,,,,,
374640,,5.50051363520489E+017,,,,,,3.22298830942741E+017,9.2579434415634E+016,898809278964579,,,
374976,5.52604902864497E+017,,,,3.23814621836702E+017,9.32002622128044E+016,899332497081836,,,,,,
376320,,5.50235864914141E+017,,,,,,3.2237248686508E+017,9.25820777532702E+016,898809278964579,,,
376704,5.52794598698364E+017,,,,3.23890389125378E+017,9.32029814256183E+016,899332497081836,,,,,,
378000,,5.50419904994147E+017,,,,,,3.22446184068232E+017,9.25847231872103E+016,898809278964579,,,
378432,5.52983807437214E+017,,,,3.23966199950133E+017,9.32057028485236E+016,899332497081836,,,,,,
379680,,5.50603488855883E+017,,,,,,3.22519921813524E+017,9.25873706761471E+016,898809278964579,,,
380160,5.53172534603307E+017,,,,3.24042053506814E+017,9.3208426436645E+016,899332497081836,,,,,,
381360,,5.50786621487201E+017,,,,,,3.22593699360749E+017,9.25900201791297E+016,898809278964579,,,
381888,5.53360785599183E+017,,,,3.24117948989615E+017,9.32111521455034E+016,899332497081836,,,,,,
383040,,5.5096930777117E+017,,,,,,3.22667515968456E+017,9.25926716555608E+016,898809278964579,,,
383616,5.535485657108E+017,,,,3.24193885591413E+017,9.32138799310176E+016,899332497081836,,,,,,
384720,,5.51151552488729E+017,,,,,,3.22741370894219E+017,9.25953250651936E+016,898809278964579,,,
385344,5.53735880110569E+017,,,,3.24269862504073E+017,9.32166097494951E+016,899332497081836,,,,,,
386400,,5.51333360321275E+017,,,,,,3.22815263394902E+017,9.2597980368129E+016,898809278964579,,,
387072,5.5392273386031E+017,,,,3.24345878918743E+017,9.32193415576326E+016,899332497081836,,,,,,
388080,,5.51514735853169E+017,,,,,,3.22889192726906E+017,9.26006375248131E+016,898809278964579,,,
