Time,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6
71372,6.858561749916612e+17,3.998003368156629e+17,9.539115177762614e+16,898809278964578.6,0,0
71400,6.858702367997367e+17,3.998082413468667e+17,9.539143956479323e+16,898809278964578.6,0,0
71428,6.858842863657427e+17,3.99816137537187e+17,9.539172704947179e+16,898809278964578.6,0,0
71456,6.858983237022504e+17,3.99824025395433e+17,9.539201423198131e+16,898809278964578.6,0,0
71484,6.859123488218168e+17,3.99831904930404e+17,9.539230111264091e+16,898809278964578.6,0,0
71512,6.859263617369843e+17,3.9983977615089024e+17,9.539258769176939e+16,898809278964578.6,0,0
71540,6.859403624602806e+17,3.9984763906567296e+17,9.53928739696852e+16,898809278964578.6,0,0
71568,6.859543510042189e+17,3.9985549368352365e+17,9.539315994670645e+16,898809278964578.6,0,0
71596,6.859683273812986e+17,3.998633400132049e+17,9.539344562315093e+16,898809278964578.6,0,0
71624,6.859822916040036e+17,3.9987117806346976e+17,9.53937309993361e+16,898809278964578.6,0,0
71652,6.859962436848049e+17,3.998790078430624e+17,9.539401607557904e+16,898809278964578.6,0,0
71680,6.86010183636158e+17,3.998868293607174e+17,9.539430085219653e+16,898809278964578.6,0,0
71708,6.860241114705043e+17,3.9989464262516026e+17,9.539458532950504e+16,898809278964578.6,0,0
71736,6.860380272002708e+17,3.9990244764510726e+17,9.539486950782066e+16,898809278964578.6,0,0
71764,6.86051930837871e+17,3.9991024442926554e+17,9.539515338745915e+16,898809278964578.6,0,0
71792,6.860658223957029e+17,3.9991803298633274e+17,9.539543696873595e+16,898809278964578.6,0,0
71820,6.860797018861509e+17,3.9992581332499776e+17,9.539572025196619e+16,898809278964578.6,0,0
71848,6.86093569321585e+17,3.999335854539401e+17,9.539600323746464e+16,898809278964578.6,0,0
71876,6.86107424714361e+17,3.9994134938182995e+17,9.539628592554573e+16,898809278964578.6,0,0
71904,6.861212680768206e+17,3.9994910511732864e+17,9.539656831652357e+16,898809278964578.6,0,0
71932,6.861350994212911e+17,3.999568526690881e+17,9.539685041071192e+16,898809278964578.6,0,0
71960,6.861489187600856e+17,3.9996459204575136e+17,9.539713220842424e+16,898809278964578.6,0,0
71988,6.861627261055032e+17,3.9997232325595206e+17,9.539741370997366e+16,898809278964578.6,0,0
72016,6.861765214698289e+17,3.999800463083149e+17,9.539769491567294e+16,898809278964578.6,0,0
72044,6.861903048653335e+17,3.999877612114553e+17,9.539797582583458e+16,898809278964578.6,0,0
72072,6.862040763042734e+17,3.999954679739797e+17,9.539825644077062e+16,898809278964578.6,0,0
72100,6.862178357988913e+17,4.000031666044856e+17,9.539853676079293e+16,898809278964578.6,0,0
72128,6.86231583361416e+17,4.000108571115612e+17,9.539881678621293e+16,898809278964578.6,0,0
72156,6.86245319004061e+17,4.000185395037855e+17,9.539909651734176e+16,898809278964578.6,0,0
72184,6.862590427390278e+17,4.0002621378972883e+17,9.539937595449026e+16,898809278964578.6,0,0
72212,6.862727545785023e+17,4.000338799779522e+17,9.539965509796886e+16,898809278964578.6,0,0
72240,6.86286454534657e+17,4.000415380770076e+17,9.539993394808774e+16,898809278964578.6,0,0
72268,6.863001426196503e+17,4.000491880954381e+17,9.540021250515672e+16,898809278964578.6,0,0
72296,6.863138188456266e+17,4.000568300417776e+17,9.540049076948528e+16,898809278964578.6,0,0
72324,6.863274832247167e+17,4.0006446392455104e+17,9.540076874138261e+16,898809278964578.6,0,0
72352,6.863411357690367e+17,4.000720897522744e+17,9.540104642115754e+16,898809278964578.6,0,0
72380,6.863547764906897e+17,4.0007970753345466e+17,9.540132380911856e+16,898809278964578.6,0,0
72408,6.863684054017645e+17,4.000873172765897e+17,9.540160090557392e+16,898809278964578.6,0,0
72436,6.863820225143355e+17,4.0009491899016864e+17,9.540187771083142e+16,898809278964578.6,0,0
72464,6.863956278404645e+17,4.001025126826715e+17,9.540215422519866e+16,898809278964578.6,0,0
72492,6.864092213921981e+17,4.0011009836256915e+17,9.540243044898278e+16,898809278964578.6,0,0
72520,6.864228031815704e+17,4.0011767603832403e+17,9.540270638249074e+16,898809278964578.6,0,0
72548,6.864363732206007e+17,4.0012524571838906e+17,9.540298202602906e+16,898809278964578.6,0,0
72576,6.864499315212946e+17,4.001328074112086e+17,9.5403257379904e+16,898809278964578.6,0,0
72604,6.864634780956447e+17,4.0014036112521786e+17,9.540353244442147e+16,898809278964578.6,0,0
72632,6.864770129556288e+17,4.0014790686884346e+17,9.540380721988707e+16,898809278964578.6,0,0
72660,6.864905361132118e+17,4.001554446505028e+17,9.540408170660608e+16,898809278964578.6,0,0
72688,6.865040475803448e+17,4.001629744786045e+17,9.540435590488344e+16,898809278964578.6,0,0
72716,6.865175473689647e+17,4.001704963615484e+17,9.540462981502378e+16,898809278964578.6,0,0
72744,6.865310354909951e+17,4.001780103077255e+17,9.54049034373314e+16,898809278964578.6,0,0
72772,6.86544511958346e+17,4.001855163255174e+17,9.540517677211027e+16,898809278964578.6,0,0
72800,6.865579767829135e+17,4.001930144232976e+17,9.540544981966408e+16,898809278964578.6,0,0
72828,6.865714299765805e+17,4.002005046094303e+17,9.540572258029616e+16,898809278964578.6,0,0
72856,6.865848715512156e+17,4.00207986892271e+17,9.540599505430955e+16,898809278964578.6,0,0
72884,6.865983015186747e+17,4.002154612801663e+17,9.540626724200693e+16,898809278964578.6,0,0
72912,6.866117198907992e+17,4.002229277814539e+17,9.540653914369067e+16,898809278964578.6,0,0
72940,6.866251266794177e+17,4.0023038640446317e+17,9.540681075966285e+16,898809278964578.6,0,0
72968,6.86638521896345e+17,4.0023783715751424e+17,9.540708209022522e+16,898809278964578.6,0,0
72996,6.866519055533821e+17,4.0024528004891834e+17,9.540735313567918e+16,898809278964578.6,0,0
73024,6.866652776623173e+17,4.0025271508697837e+17,9.540762389632589e+16,898809278964578.6,0,0
73052,6.866786382349244e+17,4.0026014227998816e+17,9.540789437246606e+16,898809278964578.6,0,0
73080,6.866919872829644e+17,4.0026756163623277e+17,9.540816456440022e+16,898809278964578.6,0,0
73108,6.867053248181848e+17,4.002749731639887e+17,9.540843447242851e+16,898809278964578.6,0,0
73136,6.867186508523192e+17,4.002823768715234e+17,9.540870409685075e+16,898809278964578.6,0,0
73164,6.867319653970884e+17,4.00289772767096e+17,9.540897343796648e+16,898809278964578.6,0,0
73192,6.867452684641997e+17,4.002971608589564e+17,9.540924249607488e+16,898809278964578.6,0,0
73220,6.867585600653466e+17,4.0030454115534656e+17,9.540951127147485e+16,898809278964578.6,0,0
73248,6.867718402122095e+17,4.0031191366449856e+17,9.540977976446496e+16,898809278964578.6,0,0
73276,6.867851089164558e+17,4.003192783946371e+17,9.541004797534347e+16,898809278964578.6,0,0
73304,6.86798366189739e+17,4.0032663535397715e+17,9.54103159044083e+16,898809278964578.6,0,0
73332,6.868116120436993e+17,4.0033398455072544e+17,9.541058355195712e+16,898809278964578.6,0,0
73360,6.868248464899645e+17,4.003413259930803e+17,9.541085091828717e+16,898809278964578.6,0,0
73388,6.868380695401475e+17,4.003486596892308e+17,9.541111800369554e+16,898809278964578.6,0,0
73416,6.868512812058499e+17,4.003559856473577e+17,9.541138480847882e+16,898809278964578.6,0,0
73444,6.868644814986584e+17,4.0036330387563315e+17,9.541165133293342e+16,898809278964578.6,0,0
73472,6.868776704301477e+17,4.0037061438222054e+17,9.541191757735542e+16,898809278964578.6,0,0
73500,6.868908480118784e+17,4.003779171752749e+17,9.541218354204054e+16,898809278964578.6,0,0
73528,6.869040142553985e+17,4.0038521226294214e+17,9.541244922728422e+16,898809278964578.6,0,0
73556,6.869171691722422e+17,4.003924996533602e+17,9.541271463338158e+16,898809278964578.6,0,0
73584,6.869303127739313e+17,4.003997793546578e+17,9.541297976062744e+16,898809278964578.6,0,0
73612,6.869434450719738e+17,4.004070513749555e+17,9.541324460931624e+16,898809278964578.6,0,0
73640,6.869565660778651e+17,4.004143157223651e+17,9.541350917974222e+16,898809278964578.6,0,0
73668,6.869696758030874e+17,4.0042157240498995e+17,9.541377347219926e+16,898809278964578.6,0,0
73696,6.869827742591092e+17,4.004288214309245e+17,9.54140374869809e+16,898809278964578.6,0,0
73724,6.869958614573869e+17,4.004360628082553e+17,9.541430122438038e+16,898809278964578.6,0,0
73752,6.870089374093631e+17,4.0044329654505965e+17,9.541456468469069e+16,898809278964578.6,0,0
73780,6.870220021264675e+17,4.0045052264940685e+17,9.541482786820443e+16,898809278964578.6,0,0
73808,6.870350556201176e+17,4.004577411293574e+17,9.541509077521394e+16,898809278964578.6,0,0
73836,6.870480979017164e+17,4.0046495199296346e+17,9.541535340601122e+16,898809278964578.6,0,0
73864,6.870611289826552e+17,4.004721552482685e+17,9.5415615760888e+16,898809278964578.6,0,0
73892,6.870741488743113e+17,4.0047935090330746e+17,9.541587784013566e+16,898809278964578.6,0,0
73920,6.870871575880506e+17,4.004865389661071e+17,9.541613964404533e+16,898809278964578.6,0,0
73948,6.871001551352243e+17,4.004937194446854e+17,9.541640117290776e+16,898809278964578.6,0,0
73976,6.871131415271713e+17,4.0050089234705197e+17,9.541666242701344e+16,898809278964578.6,0,0
74004,6.871261167752182e+17,4.00508057681208e+17,9.541692340665253e+16,898809278964578.6,0,0
74032,6.871390808906781e+17,4.005152154551462e+17,9.54171841121149e+16,898809278964578.6,0,0
74060,6.871520338848513e+17,4.0052236567685075e+17,9.541744454369011e+16,898809278964578.6,0,0
74088,6.871649757690252e+17,4.005295083542977e+17,9.541770470166742e+16,898809278964578.6,0,0
74116,6.871779065544749e+17,4.005366434954542e+17,9.541796458633579e+16,898809278964578.6,0,0
74144,6.871908262524621e+17,4.005437711082795e+17,9.541822419798382e+16,898809278964578.6,0,0
74172,6.872037348742356e+17,4.0055089120072384e+17,9.541848353689989e+16,898809278964578.6,0,0
74200,6.872166324310318e+17,4.005580037807297e+17,9.5418742603372e+16,898809278964578.6,0,0
74228,6.872295189340746e+17,4.0056510885623066e+17,9.54190013976879e+16,898809278964578.6,0,0
74256,6.872423943945741e+17,4.005722064351523e+17,9.541925992013499e+16,898809278964578.6,0,0
74284,6.872552588237286e+17,4.0057929652541165e+17,9.541951817100042e+16,898809278964578.6,0,0
74312,6.872681122327233e+17,4.0058637913491725e+17,9.541977615057099e+16,898809278964578.6,0,0
74340,6.87280954632731e+17,4.0059345427156934e+17,9.54200338591332e+16,898809278964578.6,0,0
74368,6.872937860349117e+17,4.006005219432604e+17,9.54202912969733e+16,898809278964578.6,0,0
74396,6.873066064504124e+17,4.006075821578737e+17,9.542054846437717e+16,898809278964578.6,0,0
74424,6.873194158903674e+17,4.0061463492328454e+17,9.542080536163043e+16,898809278964578.6,0,0
74452,6.873322143658989e+17,4.0062168024736e+17,9.542106198901837e+16,898809278964578.6,0,0
74480,6.873450018881161e+17,4.0062871813795866e+17,9.5421318346826e+16,898809278964578.6,0,0
74508,6.87357778468116e+17,4.0063574860293114e+17,9.542157443533803e+16,898809278964578.6,0,0
74536,6.873705441169823e+17,4.006427716501193e+17,9.542183025483888e+16,898809278964578.6,0,0
74564,6.873832988457866e+17,4.006497872873571e+17,9.542208580561262e+16,898809278964578.6,0,0
74592,6.873960426655881e+17,4.006567955224701e+17,9.542234108794306e+16,898809278964578.6,0,0
74620,6.874087755874324e+17,4.0066379636327546e+17,9.542259610211371e+16,898809278964578.6,0,0
74648,6.874214976223548e+17,4.0067078981758214e+17,9.542285084840776e+16,898809278964578.6,0,0
74676,6.874342087813755e+17,4.0067777589319104e+17,9.542310532710814e+16,898809278964578.6,0,0
74704,6.874469090755035e+17,4.0068475459789466e+17,9.542335953849742e+16,898809278964578.6,0,0
74732,6.874595985157354e+17,4.006917259394772e+17,9.542361348285792e+16,898809278964578.6,0,0
74760,6.874722771130548e+17,4.006986899257148e+17,9.542386716047165e+16,898809278964578.6,0,0
74788,6.87484944878434e+17,4.007056465643753e+17,9.542412057162034e+16,898809278964578.6,0,0
74816,6.874976018228316e+17,4.0071259586321856e+17,9.542437371658536e+16,898809278964578.6,0,0
74844,6.875102479571939e+17,4.007195378299956e+17,9.542462659564786e+16,898809278964578.6,0,0
74872,6.875228832924552e+17,4.007264724724501e+17,9.542487920908864e+16,898809278964578.6,0,0
74900,6.875355078395378e+17,4.007333997983169e+17,9.542513155718822e+16,898809278964578.6,0,0
74928,6.875481216093505e+17,4.00740319815323e+17,9.542538364022683e+16,898809278964578.6,0,0
74956,6.875607246127909e+17,4.0074723253118714e+17,9.54256354584844e+16,898809278964578.6,0,0
74984,6.875733168607437e+17,4.0075413795362e+17,9.542588701224058e+16,898809278964578.6,0,0
75012,6.875858983640814e+17,4.007610360903239e+17,9.542613830177467e+16,898809278964578.6,0,0
75040,6.875984691336637e+17,4.0076792694899334e+17,9.542638932736576e+16,898809278964578.6,0,0
75068,6.876110291803388e+17,4.007748105373143e+17,9.542664008929256e+16,898809278964578.6,0,0
75096,6.876235785149422e+17,4.00781686862965e+17,9.542689058783354e+16,898809278964578.6,0,0
75124,6.876361171482973e+17,4.0078855593361536e+17,9.542714082326685e+16,898809278964578.6,0,0
75152,6.876486450912148e+17,4.0079541775692717e+17,9.542739079587035e+16,898809278964578.6,0,0
75180,6.876611623544943e+17,4.008022723405544e+17,9.542764050592165e+16,898809278964578.6,0,0
75208,6.876736689489219e+17,4.0080911969214246e+17,9.542788995369798e+16,898809278964578.6,0,0
75236,6.876861648852717e+17,4.008159598193291e+17,9.542813913947637e+16,898809278964578.6,0,0
75264,6.876986501743064e+17,4.0082279272974394e+17,9.542838806353347e+16,898809278964578.6,0,0
75292,6.877111248267762e+17,4.008296184310083e+17,9.542863672614571e+16,898809278964578.6,0,0
75320,6.877235888534185e+17,4.008364369307358e+17,9.542888512758922e+16,898809278964578.6,0,0
75348,6.877360422649596e+17,4.008432482365317e+17,9.542913326813974e+16,898809278964578.6,0,0
75376,6.877484850721129e+17,4.008500523559935e+17,9.542938114807288e+16,898809278964578.6,0,0
75404,6.877609172855799e+17,4.0085684929671034e+17,9.542962876766384e+16,898809278964578.6,0,0
75432,6.877733389160503e+17,4.008636390662636e+17,9.542987612718755e+16,898809278964578.6,0,0
75460,6.877857499742015e+17,4.008704216722265e+17,9.54301232269187e+16,898809278964578.6,0,0
75488,6.877981504706985e+17,4.008771971221646e+17,9.543037006713162e+16,898809278964578.6,0,0
75516,6.878105404161951e+17,4.008839654236351e+17,9.543061664810042e+16,898809278964578.6,0,0
75544,6.87822919821332e+17,4.008907265841872e+17,9.543086297009883e+16,898809278964578.6,0,0
75572,6.878352886967387e+17,4.0089748061136237e+17,9.54311090334004e+16,898809278964578.6,0,0
75600,6.878476470530324e+17,4.00904227512694e+17,9.54313548382783e+16,898809278964578.6,0,0
75628,6.878599949008188e+17,4.009109672957075e+17,9.543160038500547e+16,898809278964578.6,0,0
75656,6.878723322506904e+17,4.009176999679203e+17,9.543184567385454e+16,898809278964578.6,0,0
75684,6.87884659113229e+17,4.0092442553684205e+17,9.543209070509782e+16,898809278964578.6,0,0
75712,6.878969754990043e+17,4.009311440099743e+17,9.543233547900741e+16,898809278964578.6,0,0
75740,6.879092814185733e+17,4.0093785539481075e+17,9.543257999585504e+16,898809278964578.6,0,0
75768,6.879215768824817e+17,4.0094455969883725e+17,9.54328242559122e+16,898809278964578.6,0,0
75796,6.879338619012631e+17,4.009512569295315e+17,9.543306825945008e+16,898809278964578.6,0,0
75824,6.879461364854396e+17,4.009579470943636e+17,9.54333120067396e+16,898809278964578.6,0,0
75852,6.879584006455209e+17,4.009646302007956e+17,9.543355549805136e+16,898809278964578.6,0,0
75880,6.879706543920051e+17,4.0097130625628166e+17,9.543379873365573e+16,898809278964578.6,0,0
75908,6.879828977353787e+17,4.009779752682682e+17,9.54340417138227e+16,898809278964578.6,0,0
75936,6.879951306861157e+17,4.0098463724419354e+17,9.543428443882208e+16,898809278964578.6,0,0
75964,6.880073532546789e+17,4.0099129219148826e+17,9.543452690892334e+16,898809278964578.6,0,0
75992,6.880195654515196e+17,4.009979401175753e+17,9.543476912439566e+16,898809278964578.6,0,0
76020,6.880317672870766e+17,4.0100458102986944e+17,9.543501108550797e+16,898809278964578.6,0,0
76048,6.88043958771777e+17,4.010112149357778e+17,9.543525279252888e+16,898809278964578.6,0,0
76076,6.880561399160366e+17,4.0101784184269965e+17,9.543549424572672e+16,898809278964578.6,0,0
76104,6.880683107302593e+17,4.010244617580263e+17,9.543573544536957e+16,898809278964578.6,0,0
76132,6.880804712248371e+17,4.0103107468914144e+17,9.54359763917252e+16,898809278964578.6,0,0
76160,6.880926214101507e+17,4.010376806434209e+17,9.543621708506109e+16,898809278964578.6,0,0
76188,6.881047612965683e+17,4.0104427962823277e+17,9.543645752564446e+16,898809278964578.6,0,0
76216,6.881168908944475e+17,4.0105087165093734e+17,9.543669771374222e+16,898809278964578.6,0,0
76244,6.881290102141338e+17,4.0105745671888685e+17,9.543693764962106e+16,898809278964578.6,0,0
76272,6.881411192659604e+17,4.010640348394263e+17,9.54371773335473e+16,898809278964578.6,0,0
76300,6.881532180602499e+17,4.010706060198924e+17,9.543741676578704e+16,898809278964578.6,0,0
76328,6.881653066073129e+17,4.010771702676146e+17,9.543765594660605e+16,898809278964578.6,0,0
76356,6.881773849174483e+17,4.010837275899142e+17,9.54378948762699e+16,898809278964578.6,0,0
76384,6.881894530009434e+17,4.01090277994105e+17,9.54381335550438e+16,898809278964578.6,0,0
76412,6.882015108680741e+17,4.01096821487493e+17,9.543837198319272e+16,898809278964578.6,0,0
76440,6.882135585291046e+17,4.011033580773763e+17,9.543861016098134e+16,898809278964578.6,0,0
76468,6.882255959942876e+17,4.011098877710458e+17,9.543884808867405e+16,898809278964578.6,0,0
76496,6.882376232738646e+17,4.011164105757843e+17,9.543908576653498e+16,898809278964578.6,0,0
76524,6.882496403780649e+17,4.011229264988668e+17,9.543932319482794e+16,898809278964578.6,0,0
76552,6.88261647317107e+17,4.0112943554756096e+17,9.543956037381654e+16,898809278964578.6,0,0
76580,6.882736441011973e+17,4.011359377291265e+17,9.543979730376406e+16,898809278964578.6,0,0
76608,6.882856307405312e+17,4.011424330508157e+17,9.544003398493347e+16,898809278964578.6,0,0
76636,6.882976072452929e+17,4.0114892151987296e+17,9.544027041758755e+16,898809278964578.6,0,0
76664,6.883095736256541e+17,4.011554031435352e+17,9.54405066019887e+16,898809278964578.6,0,0
76692,6.883215298917763e+17,4.0116187792903155e+17,9.544074253839912e+16,898809278964578.6,0,0
76720,6.883334760538085e+17,4.011683458835835e+17,9.54409782270807e+16,898809278964578.6,0,0
76748,6.883454121218895e+17,4.011748070144051e+17,9.544121366829506e+16,898809278964578.6,0,0
76776,6.883573381061455e+17,4.011812613287026e+17,9.544144886230355e+16,898809278964578.6,0,0
76804,6.883692540166925e+17,4.0118770883367475e+17,9.544168380936725e+16,898809278964578.6,0,0
76832,6.883811598636339e+17,4.011941495365126e+17,9.544191850974691e+16,898809278964578.6,0,0
76860,6.883930556570628e+17,4.012005834443997e+17,9.544215296370309e+16,898809278964578.6,0,0
76888,6.884049414070606e+17,4.0120701056451194e+17,9.5442387171496e+16,898809278964578.6,0,0
76916,6.884168171236974e+17,4.012134309040176e+17,9.544262113338565e+16,898809278964578.6,0,0
76944,6.884286828170317e+17,4.012198444700776e+17,9.544285484963168e+16,898809278964578.6,0,0
76972,6.884405384971116e+17,4.012262512698452e+17,9.544308832049354e+16,898809278964578.6,0,0
77000,6.884523841739727e+17,4.012326513104656e+17,9.544332154623035e+16,898809278964578.6,0,0
77028,6.884642198576402e+17,4.012390445990772e+17,9.544355452710102e+16,898809278964578.6,0,0
77056,6.884760455581281e+17,4.012454311428106e+17,9.54437872633641e+16,898809278964578.6,0,0
77084,6.884878612854388e+17,4.012518109487888e+17,9.544401975527795e+16,898809278964578.6,0,0
77112,6.884996670495638e+17,4.012581840241272e+17,9.544425200310059e+16,898809278964578.6,0,0
77140,6.88511462860483e+17,4.0126455037593395e+17,9.544448400708982e+16,898809278964578.6,0,0
77168,6.885232487281654e+17,4.0127091001130925e+17,9.544471576750314e+16,898809278964578.6,0,0
77196,6.885350246625687e+17,4.0127726293734637e+17,9.544494728459776e+16,898809278964578.6,0,0
77224,6.8854679067364e+17,4.012836091611305e+17,9.544517855863069e+16,898809278964578.6,0,0
77252,6.885585467713142e+17,4.012899486897399e+17,9.544540958985858e+16,898809278964578.6,0,0
77280,6.88570292965516e+17,4.0129628153024486e+17,9.544564037853786e+16,898809278964578.6,0,0
77308,6.885820292661588e+17,4.013026076897086e+17,9.544587092492467e+16,898809278964578.6,0,0
77336,6.885937556831446e+17,4.0130892717518675e+17,9.544610122927491e+16,898809278964578.6,0,0
77364,6.886054722263643e+17,4.013152399937271e+17,9.544633129184418e+16,898809278964578.6,0,0
77392,6.886171789056983e+17,4.013215461523708e+17,9.544656111288779e+16,898809278964578.6,0,0
77420,6.88628875731015e+17,4.0132784565815085e+17,9.544679069266085e+16,898809278964578.6,0,0
77448,6.886405627121732e+17,4.013341385180932e+17,9.544702003141813e+16,898809278964578.6,0,0
77476,6.886522398590194e+17,4.0134042473921626e+17,9.544724912941416e+16,898809278964578.6,0,0
77504,6.886639071813889e+17,4.013467043285309e+17,9.544747798690322e+16,898809278964578.6,0,0
77532,6.886755646891076e+17,4.0135297729304064e+17,9.544770660413928e+16,898809278964578.6,0,0
77560,6.886872123919886e+17,4.0135924363974195e+17,9.544793498137606e+16,898809278964578.6,0,0
77588,6.886988502998353e+17,4.0136550337562336e+17,9.544816311886706e+16,898809278964578.6,0,0
77616,6.887104784224393e+17,4.013717565076664e+17,9.544839101686539e+16,898809278964578.6,0,0
77644,6.88722096769582e+17,4.013780030428451e+17,9.544861867562405e+16,898809278964578.6,0,0
77672,6.887337053510328e+17,4.013842429881262e+17,9.544884609539563e+16,898809278964578.6,0,0
77700,6.887453041765521e+17,4.013904763504689e+17,9.544907327643256e+16,898809278964578.6,0,0
77728,6.88756893255887e+17,4.0139670313682515e+17,9.544930021898693e+16,898809278964578.6,0,0
77756,6.88768472598775e+17,4.014029233541398e+17,9.544952692331062e+16,898809278964578.6,0,0
77784,6.887800422149437e+17,4.0140913700934995e+17,9.544975338965518e+16,898809278964578.6,0,0
77812,6.887916021141075e+17,4.014153441093856e+17,9.544997961827198e+16,898809278964578.6,0,0
77840,6.888031523059721e+17,4.014215446611695e+17,9.545020560941203e+16,898809278964578.6,0,0
77868,6.888146928002305e+17,4.014277386716166e+17,9.545043136332614e+16,898809278964578.6,0,0
77896,6.888262236065668e+17,4.014339261476353e+17,9.545065688026485e+16,898809278964578.6,0,0
77924,6.888377447346527e+17,4.0144010709612634e+17,9.545088216047838e+16,898809278964578.6,0,0
77952,6.8884925619415e+17,4.0144628152398285e+17,9.545110720421678e+16,898809278964578.6,0,0
77980,6.888607579947091e+17,4.0145244943809114e+17,9.545133201172974e+16,898809278964578.6,0,0
78008,6.888722501459703e+17,4.0145861084533024e+17,9.545155658326674e+16,898809278964578.6,0,0
78036,6.88883732657563e+17,4.014647657525715e+17,9.5451780919077e+16,898809278964578.6,0,0
78064,6.888952055391053e+17,4.014709141666794e+17,9.545200501940944e+16,898809278964578.6,0,0
78092,6.88906668800205e+17,4.0147705609451117e+17,9.545222888451275e+16,898809278964578.6,0,0
78120,6.889181224504593e+17,4.014831915429165e+17,9.545245251463536e+16,898809278964578.6,0,0
78148,6.889295664994545e+17,4.014893205187381e+17,9.54526759100254e+16,898809278964578.6,0,0
78176,6.889410009567662e+17,4.014954430288113e+17,9.545289907093078e+16,898809278964578.6,0,0
78204,6.889524258319594e+17,4.015015590799644e+17,9.54531219975991e+16,898809278964578.6,0,0
78232,6.889638411345887e+17,4.0150766867901824e+17,9.545334469027778e+16,898809278964578.6,0,0
78260,6.88975246874197e+17,4.015137718327865e+17,9.545356714921387e+16,898809278964578.6,0,0
78288,6.889866430603181e+17,4.01519868548076e+17,9.545378937465426e+16,898809278964578.6,0,0
78316,6.889980297024739e+17,4.015259588316859e+17,9.54540113668455e+16,898809278964578.6,0,0
78344,6.890094068101765e+17,4.015320426904085e+17,9.545423312603394e+16,898809278964578.6,0,0
78372,6.890207743929272e+17,4.0153812013102886e+17,9.545445465246565e+16,898809278964578.6,0,0
78400,6.890321324602163e+17,4.0154419116032474e+17,9.54546759463864e+16,898809278964578.6,0,0
78428,6.89043481021524e+17,4.015502557850668e+17,9.545489700804178e+16,898809278964578.6,0,0
78456,6.890548200863195e+17,4.015563140120187e+17,9.545511783767702e+16,898809278964578.6,0,0
78484,6.890661496640621e+17,4.015623658479366e+17,9.54553384355372e+16,898809278964578.6,0,0
78512,6.890774697642003e+17,4.0156841129957e+17,9.545555880186707e+16,898809278964578.6,0,0
78540,6.890887803961718e+17,4.0157445037366106e+17,9.545577893691112e+16,898809278964578.6,0,0
78568,6.891000815694042e+17,4.015804830769445e+17,9.545599884091362e+16,898809278964578.6,0,0
78596,6.891113732933139e+17,4.015865094161485e+17,9.545621851411856e+16,898809278964578.6,0,0
78624,6.891226555773079e+17,4.0159252939799366e+17,9.545643795676966e+16,898809278964578.6,0,0
78652,6.891339284307821e+17,4.015985430291939e+17,9.545665716911043e+16,898809278964578.6,0,0
78680,6.891451918631217e+17,4.016045503164557e+17,9.545687615138406e+16,898809278964578.6,0,0
78708,6.89156445883702e+17,4.0161055126647846e+17,9.545709490383355e+16,898809278964578.6,0,0
78736,6.891676905018876e+17,4.016165458859547e+17,9.545731342670155e+16,898809278964578.6,0,0
78764,6.891789257270331e+17,4.0162253418156986e+17,9.545753172023058e+16,898809278964578.6,0,0
78792,6.891901515684815e+17,4.01628516160002e+17,9.545774978466275e+16,898809278964578.6,0,0
78820,6.892013680355667e+17,4.016344918279225e+17,9.545796762024006e+16,898809278964578.6,0,0
78848,6.892125751376119e+17,4.016404611919956e+17,9.545818522720418e+16,898809278964578.6,0,0
78876,6.8922377288393e+17,4.016464242588785e+17,9.545840260579654e+16,898809278964578.6,0,0
78904,6.892349612838228e+17,4.016523810352213e+17,9.54586197562583e+16,898809278964578.6,0,0
78932,6.892461403465829e+17,4.0165833152766714e+17,9.545883667883038e+16,898809278964578.6,0,0
78960,6.892573100814917e+17,4.016642757428521e+17,9.545905337375347e+16,898809278964578.6,0,0
78988,6.892684704978205e+17,4.016702136874051e+17,9.545926984126795e+16,898809278964578.6,0,0
79016,6.892796216048303e+17,4.016761453679484e+17,9.545948608161397e+16,898809278964578.6,0,0
79044,6.892907634117728e+17,4.016820707910971e+17,9.545970209503146e+16,898809278964578.6,0,0
79072,6.893018959278872e+17,4.01687989963459e+17,9.545991788176003e+16,898809278964578.6,0,0
79100,6.893130191624047e+17,4.016939028916356e+17,9.54601334420391e+16,898809278964578.6,0,0
79128,6.893241331245454e+17,4.0169980958222074e+17,9.54603487761078e+16,898809278964578.6,0,0
79156,6.893352378235186e+17,4.0170571004180186e+17,9.546056388420506e+16,898809278964578.6,0,0
79184,6.893463332685242e+17,4.0171160427695904e+17,9.546077876656946e+16,898809278964578.6,0,0
79212,6.893574194687516e+17,4.017174922942656e+17,9.546099342343942e+16,898809278964578.6,0,0
79240,6.893684964333798e+17,4.017233741002878e+17,9.546120785505304e+16,898809278964578.6,0,0
79268,6.893795641715777e+17,4.01729249701585e+17,9.546142206164826e+16,898809278964578.6,0,0
79296,6.893906226925046e+17,4.017351191047097e+17,9.546163604346264e+16,898809278964578.6,0,0
79324,6.894016720053087e+17,4.0174098231620755e+17,9.54618498007336e+16,898809278964578.6,0,0
79352,6.894127121191287e+17,4.0174683934261696e+17,9.546206333369829e+16,898809278964578.6,0,0
79380,6.894237430430932e+17,4.0175269019046995e+17,9.546227664259352e+16,898809278964578.6,0,0
79408,6.894347647863199e+17,4.0175853486629114e+17,9.546248972765598e+16,898809278964578.6,0,0
